family,filters,outcome,n,wins,rate,h1_n,h1_w,h1,h2_n,h2_w,h2,claim
alt_plus,ge4_seal02_tn8+unopened_tn8,hold_close,18,15,0.8333,12,11,0.9167,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+unopened_tn8,hold_flat,18,15,0.8333,12,11,0.9167,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+unopened_tn8,hold_touch3,18,14,0.7778,12,9,0.7500,6,5,0.8333,False
alt_plus,ge4_seal02_tn8+unopened_tn8,open_up,16,7,0.4375,11,5,0.4545,5,2,0.4000,False
alt_plus,ge4_seal02_tn8+unopened_tn8,open_flat,16,12,0.7500,11,8,0.7273,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+unopened_tn8,touch3,16,12,0.7500,11,8,0.7273,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+unopened_tn8,hold_3d,17,13,0.7647,11,9,0.8182,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+unopened_seal03,maxc3,7,5,0.7143,4,3,0.7500,3,2,0.6667,False
alt_plus,ge4_seal02_tn8+unopened_seal03,hold_close,7,5,0.7143,4,3,0.7500,3,2,0.6667,False
alt_plus,ge4_seal02_tn8+unopened_seal03,hold_flat,7,5,0.7143,4,3,0.7500,3,2,0.6667,False
alt_plus,ge4_seal02_tn8+unopened_seal03,hold_touch3,7,5,0.7143,4,3,0.7500,3,2,0.6667,False
alt_plus,ge4_seal02_tn8+unopened_seal03,open_up,6,3,0.5000,3,2,0.6667,3,1,0.3333,False
alt_plus,ge4_seal02_tn8+unopened_seal03,open_flat,6,5,0.8333,3,2,0.6667,3,3,1.0000,False
alt_plus,ge4_seal02_tn8+unopened_seal03,touch3,6,4,0.6667,3,2,0.6667,3,2,0.6667,False
alt_plus,ge4_seal02_tn8+unopened_seal03,hold_3d,7,5,0.7143,4,3,0.7500,3,2,0.6667,False
alt_plus,ge4_seal02_tn8+intact_seal03,maxc3,9,6,0.6667,4,2,0.5000,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+intact_seal03,hold_close,9,6,0.6667,4,2,0.5000,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+intact_seal03,hold_flat,9,6,0.6667,4,2,0.5000,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+intact_seal03,hold_touch3,9,6,0.6667,4,2,0.5000,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+intact_seal03,open_up,7,3,0.4286,3,1,0.3333,4,2,0.5000,False
alt_plus,ge4_seal02_tn8+intact_seal03,open_flat,7,5,0.7143,3,1,0.3333,4,4,1.0000,False
alt_plus,ge4_seal02_tn8+intact_seal03,touch3,7,4,0.5714,3,1,0.3333,4,3,0.7500,False
alt_plus,ge4_seal02_tn8+intact_seal03,hold_3d,8,5,0.6250,4,2,0.5000,4,3,0.7500,False
alt_plus,ge4_seal02_tn8+stock_unbroken_unopened,maxc3,18,15,0.8333,12,11,0.9167,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+stock_unbroken_unopened,hold_close,18,15,0.8333,12,11,0.9167,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+stock_unbroken_unopened,hold_flat,18,15,0.8333,12,11,0.9167,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+stock_unbroken_unopened,hold_touch3,18,14,0.7778,12,9,0.7500,6,5,0.8333,False
alt_plus,ge4_seal02_tn8+stock_unbroken_unopened,open_up,16,7,0.4375,11,5,0.4545,5,2,0.4000,False
alt_plus,ge4_seal02_tn8+stock_unbroken_unopened,open_flat,16,12,0.7500,11,8,0.7273,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+stock_unbroken_unopened,touch3,16,12,0.7500,11,8,0.7273,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+stock_unbroken_unopened,hold_3d,17,13,0.7647,11,9,0.8182,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+stock_unbroken_tn8,maxc3,32,26,0.8125,21,18,0.8571,11,8,0.7273,False
alt_plus,ge4_seal02_tn8+stock_unbroken_tn8,hold_close,32,26,0.8125,21,18,0.8571,11,8,0.7273,False
alt_plus,ge4_seal02_tn8+stock_unbroken_tn8,hold_flat,32,26,0.8125,21,18,0.8571,11,8,0.7273,False
alt_plus,ge4_seal02_tn8+stock_unbroken_tn8,hold_touch3,32,24,0.7500,21,15,0.7143,11,9,0.8182,False
alt_plus,ge4_seal02_tn8+stock_unbroken_tn8,open_up,27,10,0.3704,19,7,0.3684,8,3,0.3750,False
alt_plus,ge4_seal02_tn8+stock_unbroken_tn8,open_flat,27,19,0.7037,19,13,0.6842,8,6,0.7500,False
alt_plus,ge4_seal02_tn8+stock_unbroken_tn8,touch3,27,19,0.7037,19,13,0.6842,8,6,0.7500,False
alt_plus,ge4_seal02_tn8+stock_unbroken_tn8,hold_3d,30,19,0.6333,20,13,0.6500,10,6,0.6000,False
alt_plus,ge4_seal02_tn8+early_unopened,maxc3,17,14,0.8235,11,10,0.9091,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+early_unopened,hold_close,17,14,0.8235,11,10,0.9091,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+early_unopened,hold_flat,17,14,0.8235,11,10,0.9091,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+early_unopened,hold_touch3,17,13,0.7647,11,8,0.7273,6,5,0.8333,False
alt_plus,ge4_seal02_tn8+early_unopened,open_up,15,7,0.4667,10,5,0.5000,5,2,0.4000,False
alt_plus,ge4_seal02_tn8+early_unopened,open_flat,15,11,0.7333,10,7,0.7000,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+early_unopened,touch3,15,11,0.7333,10,7,0.7000,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+early_unopened,hold_3d,16,12,0.7500,10,8,0.8000,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+ge4_tn8_unopened,maxc3,18,15,0.8333,12,11,0.9167,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+ge4_tn8_unopened,hold_close,18,15,0.8333,12,11,0.9167,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+ge4_tn8_unopened,hold_flat,18,15,0.8333,12,11,0.9167,6,4,0.6667,False
alt_plus,ge4_seal02_tn8+ge4_tn8_unopened,hold_touch3,18,14,0.7778,12,9,0.7500,6,5,0.8333,False
alt_plus,ge4_seal02_tn8+ge4_tn8_unopened,open_up,16,7,0.4375,11,5,0.4545,5,2,0.4000,False
alt_plus,ge4_seal02_tn8+ge4_tn8_unopened,open_flat,16,12,0.7500,11,8,0.7273,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+ge4_tn8_unopened,touch3,16,12,0.7500,11,8,0.7273,5,4,0.8000,False
alt_plus,ge4_seal02_tn8+ge4_tn8_unopened,hold_3d,17,13,0.7647,11,9,0.8182,6,4,0.6667,False
alt_base,ge4_seal03_tn5,maxc3,16,12,0.7500,8,5,0.6250,8,7,0.8750,False
alt_base,ge4_seal03_tn5,hold_close,16,11,0.6875,8,5,0.6250,8,6,0.7500,False
alt_base,ge4_seal03_tn5,hold_flat,16,11,0.6875,8,5,0.6250,8,6,0.7500,False
alt_base,ge4_seal03_tn5,hold_touch3,16,12,0.7500,8,6,0.7500,8,6,0.7500,False
alt_base,ge4_seal03_tn5,open_up,13,5,0.3846,7,3,0.4286,6,2,0.3333,False
alt_base,ge4_seal03_tn5,open_flat,13,9,0.6923,7,4,0.5714,6,5,0.8333,False
alt_base,ge4_seal03_tn5,touch3,13,9,0.6923,7,5,0.7143,6,4,0.6667,False
alt_base,ge4_seal03_tn5,hold_3d,15,11,0.7333,8,5,0.6250,7,6,0.8571,False
alt_base,ge5_seal02_tn5,maxc3,22,18,0.8182,13,10,0.7692,9,8,0.8889,False
alt_base,ge5_seal02_tn5,hold_close,22,17,0.7727,13,10,0.7692,9,7,0.7778,False
alt_base,ge5_seal02_tn5,hold_flat,22,17,0.7727,13,10,0.7692,9,7,0.7778,False
alt_base,ge5_seal02_tn5,hold_touch3,22,18,0.8182,13,11,0.8462,9,7,0.7778,False
alt_base,ge5_seal02_tn5,open_up,20,8,0.4000,12,3,0.2500,8,5,0.6250,False
alt_base,ge5_seal02_tn5,open_flat,20,13,0.6500,12,7,0.5833,8,6,0.7500,False
alt_base,ge5_seal02_tn5,touch3,20,16,0.8000,12,10,0.8333,8,6,0.7500,False
alt_base,ge5_seal02_tn5,hold_3d,21,15,0.7143,13,9,0.6923,8,6,0.7500,False
alt_base,ge3_seal05_tn5,maxc3,11,5,0.4545,8,3,0.3750,3,2,0.6667,False
alt_base,ge3_seal05_tn5,hold_close,11,5,0.4545,8,3,0.3750,3,2,0.6667,False
alt_base,ge3_seal05_tn5,hold_flat,11,5,0.4545,8,3,0.3750,3,2,0.6667,False
alt_base,ge3_seal05_tn5,hold_touch3,11,6,0.5455,8,4,0.5000,3,2,0.6667,False
alt_base,ge3_seal05_tn5,open_up,11,3,0.2727,8,2,0.2500,3,1,0.3333,False
alt_base,ge3_seal05_tn5,open_flat,11,6,0.5455,8,3,0.3750,3,3,1.0000,False
alt_base,ge3_seal05_tn5,touch3,11,6,0.5455,8,4,0.5000,3,2,0.6667,False
alt_base,ge3_seal05_tn5,hold_3d,10,4,0.4000,8,3,0.3750,2,1,0.5000,False
alt_base,ge4_unopened_tn5,maxc3,44,35,0.7955,27,21,0.7778,17,14,0.8235,False
alt_base,ge4_unopened_tn5,hold_close,44,30,0.6818,27,18,0.6667,17,12,0.7059,False
alt_base,ge4_unopened_tn5,hold_flat,44,30,0.6818,27,18,0.6667,17,12,0.7059,False
alt_base,ge4_unopened_tn5,hold_touch3,44,31,0.7045,27,19,0.7037,17,12,0.7059,False
alt_base,ge4_unopened_tn5,open_up,41,15,0.3659,26,10,0.3846,15,5,0.3333,False
alt_base,ge4_unopened_tn5,open_flat,41,23,0.5610,26,14,0.5385,15,9,0.6000,False
alt_base,ge4_unopened_tn5,touch3,41,28,0.6829,26,18,0.6923,15,10,0.6667,False
alt_base,ge4_unopened_tn5,hold_3d,43,29,0.6744,26,17,0.6538,17,12,0.7059,False
alt_plus,ge4_unopened_tn5+intact,maxc3,30,24,0.8000,17,13,0.7647,13,11,0.8462,False
alt_plus,ge4_unopened_tn5+intact,hold_close,30,20,0.6667,17,11,0.6471,13,9,0.6923,False
alt_plus,ge4_unopened_tn5+intact,hold_flat,30,20,0.6667,17,11,0.6471,13,9,0.6923,False
alt_plus,ge4_unopened_tn5+intact,hold_touch3,30,22,0.7333,17,13,0.7647,13,9,0.6923,False
alt_plus,ge4_unopened_tn5+intact,open_up,28,9,0.3214,16,4,0.2500,12,5,0.4167,False
alt_plus,ge4_unopened_tn5+intact,open_flat,28,16,0.5714,16,8,0.5000,12,8,0.6667,False
alt_plus,ge4_unopened_tn5+intact,touch3,28,20,0.7143,16,12,0.7500,12,8,0.6667,False
alt_plus,ge4_unopened_tn5+intact,hold_3d,30,20,0.6667,17,11,0.6471,13,9,0.6923,False
alt_plus,ge4_unopened_tn5+absent,maxc3,14,11,0.7857,10,8,0.8000,4,3,0.7500,False
alt_plus,ge4_unopened_tn5+absent,hold_close,14,10,0.7143,10,7,0.7000,4,3,0.7500,False
alt_plus,ge4_unopened_tn5+absent,hold_flat,14,10,0.7143,10,7,0.7000,4,3,0.7500,False
alt_plus,ge4_unopened_tn5+absent,hold_touch3,14,9,0.6429,10,6,0.6000,4,3,0.7500,False
alt_plus,ge4_unopened_tn5+absent,open_up,13,6,0.4615,10,6,0.6000,3,0,0.0000,False
alt_plus,ge4_unopened_tn5+absent,open_flat,13,7,0.5385,10,6,0.6000,3,1,0.3333,False
alt_plus,ge4_unopened_tn5+absent,touch3,13,8,0.6154,10,6,0.6000,3,2,0.6667,False
alt_plus,ge4_unopened_tn5+absent,hold_3d,13,9,0.6923,9,6,0.6667,4,3,0.7500,False
alt_plus,ge4_unopened_tn5+drop,maxc3,9,8,0.8889,7,6,0.8571,2,2,1.0000,False
alt_plus,ge4_unopened_tn5+drop,hold_close,9,7,0.7778,7,5,0.7143,2,2,1.0000,False
alt_plus,ge4_unopened_tn5+drop,hold_flat,9,7,0.7778,7,5,0.7143,2,2,1.0000,False
alt_plus,ge4_unopened_tn5+drop,hold_touch3,9,5,0.5556,7,4,0.5714,2,1,0.5000,False
alt_plus,ge4_unopened_tn5+drop,open_up,9,5,0.5556,7,5,0.7143,2,0,0.0000,False
alt_plus,ge4_unopened_tn5+drop,open_flat,9,6,0.6667,7,5,0.7143,2,1,0.5000,False
alt_plus,ge4_unopened_tn5+drop,touch3,9,5,0.5556,7,4,0.5714,2,1,0.5000,False
alt_plus,ge4_unopened_tn5+drop,hold_3d,8,6,0.7500,6,4,0.6667,2,2,1.0000,False
alt_plus,ge4_unopened_tn5+not_drop,maxc3,35,27,0.7714,20,15,0.7500,15,12,0.8000,False
alt_plus,ge4_unopened_tn5+not_drop,hold_close,35,23,0.6571,20,13,0.6500,15,10,0.6667,False
alt_plus,ge4_unopened_tn5+not_drop,hold_flat,35,23,0.6571,20,13,0.6500,15,10,0.6667,False
alt_plus,ge4_unopened_tn5+not_drop,hold_touch3,35,26,0.7429,20,15,0.7500,15,11,0.7333,False
alt_plus,ge4_unopened_tn5+not_drop,open_up,32,10,0.3125,19,5,0.2632,13,5,0.3846,False
alt_plus,ge4_unopened_tn5+not_drop,open_flat,32,17,0.5312,19,9,0.4737,13,8,0.6154,False
alt_plus,ge4_unopened_tn5+not_drop,touch3,32,23,0.7188,19,14,0.7368,13,9,0.6923,False
alt_plus,ge4_unopened_tn5+not_drop,hold_3d,35,23,0.6571,20,13,0.6500,15,10,0.6667,False
alt_plus,ge4_unopened_tn5+same_break,maxc3,3,3,1.0000,2,2,1.0000,1,1,1.0000,False
alt_plus,ge4_unopened_tn5+same_break,hold_close,3,2,0.6667,2,2,1.0000,1,0,0.0000,False
alt_plus,ge4_unopened_tn5+same_break,hold_flat,3,2,0.6667,2,2,1.0000,1,0,0.0000,False
